"","FUNGIP1_00000017","FUNGIP2_00000010","FUNGIP2_00000413","FUNGIP2_00000026","FUNGIP1_00000009","FUNGIP1_00000032","FUNGIP2_00000033","FUNGIP1_00000005","FUNGIP300000058","FUNGIP2_00000428","FUNGIP1_00000018","FUNGIP300000008","FUNGIP1_00000045","FUNGIP1_00000034","FUNGIP300000060","FUNGIP1_00000149","FUNGIP1_00000313","FUNGIP1_00000465","FUNGIP2_00000012","FUNGIP300000656","FUNGIP2_00000206","FUNGIP2_00000193","FUNGIP1_00000054","FUNGIP1_00000070","FUNGIP1_00000064","FUNGIP300000003","FUNGIP2_00000171","FUNGIP2_00000084","FUNGIP1_00000784","FUNGIP1_00000585","FUNGIP1_00000098","FUNGIP1_00000524","FUNGIP1_00000951","FUNGIP300000532","FUNGIP1_00000116","FUNGIP300000147","FUNGIP300000035","FUNGIP1_00000109","FUNGIP1_00000036","FUNGIP1_00000004","FUNGIP300000007","FUNGIP2_00000037","FUNGIP300000413","FUNGIP2_00000449","FUNGIP2_00000006","FUNGIP1_00000544","FUNGIP2_00000149","FUNGIP1_00001181","FUNGIP300002365","FUNGIP1_00000194","FUNGIP1_00000099","FUNGIP2_00000453","FUNGIP2_00000365","FUNGIP1_00000044","FUNGIP300001001","FUNGIP300000921","FUNGIP300000002","FUNGIP1_00000161","FUNGIP2_00000617","FUNGIP300000089","FUNGIP300001444","FUNGIP1_00000075","FUNGIP1_00000030","FUNGIP2_00000670","FUNGIP300000360","FUNGIP300001354","FUNGIP300000375","FUNGIP1_00000245","FUNGIP2_00001023","FUNGIP2_00000407","FUNGIP300000339","FUNGIP2_00000032","FUNGIP2_00000347","FUNGIP2_00000801","FUNGIP1_00000467","FUNGIP1_00000658","FUNGIP1_00000360","FUNGIP1_00000348","FUNGIP300001530","FUNGIP300000606","FUNGIP2_00000507","FUNGIP1_00000744","FUNGIP2_00000361","FUNGIP1_00002194","FUNGIP300000435","FUNGIP2_00001054","FUNGIP300001395","FUNGIP300000937","FUNGIP300001431","FUNGIP1_00000351","FUNGIP1_00000011","FUNGIP300000809","FUNGIP2_00000573","FUNGIP1_00000758","FUNGIP1_00003861","FUNGIP2_00002346","FUNGIP2_00000174","FUNGIP1_00000111","FUNGIP2_00000116","FUNGIP1_00003276","FUNGIP1_00000663","FUNGIP300000182","FUNGIP1_00002182","FUNGIP2_00000598","FUNGIP2_00000147","FUNGIP1_00001299","FUNGIP1_00000685","FUNGIP300002604","FUNGIP1_00000091","FUNGIP300000686","FUNGIP2_00000556","FUNGIP1_00000936","FUNGIP300000014","FUNGIP1_00005058","FUNGIP2_00000609","FUNGIP2_00000342","FUNGIP1_00000592","FUNGIP1_00000622","FUNGIP300000519","FUNGIP2_00000786","FUNGIP1_00001335","FUNGIP1_00000330","FUNGIP2_00002136","FUNGIP2_00000445","FUNGIP2_00000643","FUNGIP2_00000661","FUNGIP300000471","FUNGIP2_00001153","FUNGIP2_00003432","FUNGIP300001800","FUNGIP2_00004030","FUNGIP1_00002019","FUNGIP1_00000509","FUNGIP1_00000912","FUNGIP1_00000079","FUNGIP2_00000164","FUNGIP1_00004361","FUNGIP300001834","FUNGIP1_00001196","FUNGIP300000527","FUNGIP1_00000703","FUNGIP2_00001257","FUNGIP1_00004412","FUNGIP1_00001305","FUNGIP2_00000328","FUNGIP2_00001770","FUNGIP1_00002288","FUNGIP300000348","FUNGIP1_00004810","FUNGIP1_00003544","FUNGIP1_00002115","FUNGIP300000021","FUNGIP1_00000095","FUNGIP300001806","FUNGIP1_00008171","FUNGIP1_00002506","FUNGIP1_00000525","FUNGIP300000042","FUNGIP2_00000362","FUNGIP1_00003026","FUNGIP1_00000178","FUNGIP2_00000703","FUNGIP1_00002949","FUNGIP2_00000387","FUNGIP1_00000518","FUNGIP1_00001124","FUNGIP300003756","FUNGIP300000148","FUNGIP1_00000155","FUNGIP1_00001673","FUNGIP2_00001668","FUNGIP300000316","FUNGIP1_00004765","FUNGIP300001481","FUNGIP1_00003345","FUNGIP1_00002668","FUNGIP300000387","FUNGIP300001068","FUNGIP2_00001670","FUNGIP2_00002583","FUNGIP1_00001157","FUNGIP300000912","FUNGIP1_00000759","FUNGIP2_00001061","FUNGIP2_00000432","FUNGIP2_00002681","FUNGIP1_00005056","FUNGIP300000343","FUNGIP300000109","FUNGIP2_00000194","FUNGIP300002512","FUNGIP2_00000727","FUNGIP2_00001837","FUNGIP2_00001010","FUNGIP2_00000601","FUNGIP1_00001228","FUNGIP1_00000167","FUNGIP2_00002638","FUNGIP300005095","FUNGIP1_00005229","FUNGIP1_00001679","FUNGIP300002154","FUNGIP2_00001321","FUNGIP2_00010040","FUNGIP2_00002231","FUNGIP2_00004146","FUNGIP300001002","FUNGIP1_00000358","FUNGIP1_00001185","FUNGIP300001568","FUNGIP2_00001434","FUNGIP300000190","FUNGIP1_00000189","FUNGIP2_00002270","FUNGIP2_00002055","FUNGIP2_00001746","FUNGIP2_00000028","FUNGIP2_00000111","FUNGIP1_00001213","FUNGIP2_00002149","FUNGIP2_00000059","FUNGIP300000341","FUNGIP2_00002652","FUNGIP1_00002079","FUNGIP300000025","FUNGIP300002057","FUNGIP2_00005563","FUNGIP2_00002200","FUNGIP2_00004074","FUNGIP300000080","FUNGIP300001451","FUNGIP300001253","FUNGIP2_00000190","FUNGIP2_00005815","FUNGIP300003230","FUNGIP2_00002126","FUNGIP1_00005300","FUNGIP2_00000303","FUNGIP1_00000896","FUNGIP2_00002856","FUNGIP2_00006045","FUNGIP2_00000025","FUNGIP300000239","FUNGIP1_00006533","FUNGIP1_00001640","FUNGIP2_00002644","FUNGIP2_00011647","FUNGIP2_00000665","FUNGIP1_00000966","FUNGIP2_00006227","FUNGIP1_00000809","FUNGIP2_00000883","FUNGIP300002757","FUNGIP300002247","FUNGIP1_00005794","FUNGIP1_00000580","FUNGIP300004068","FUNGIP2_00001975","FUNGIP1_00001012","FUNGIP300002124","FUNGIP2_00000793","FUNGIP1_00005013","FUNGIP2_00002300","FUNGIP1_00000334","FUNGIP2_00002626","FUNGIP2_00005860","FUNGIP2_00002994","FUNGIP2_00000962","FUNGIP1_00000522","FUNGIP1_00005982","FUNGIP2_00020653","FUNGIP2_00001462","FUNGIP1_00002599","FUNGIP1_00010395","FUNGIP2_00004754","FUNGIP1_00004381","FUNGIP300001020","FUNGIP1_00005469","FUNGIP2_00006845","FUNGIP300011618","FUNGIP1_00003324","FUNGIP1_00003393","FUNGIP2_00001691","FUNGIP1_00007242","FUNGIP2_00000742","FUNGIP300000506","FUNGIP1_00010387","FUNGIP2_00000276","FUNGIP1_00002444","FUNGIP1_00003597","FUNGIP1_00004542","FUNGIP2_00006832","FUNGIP2_00000738","FUNGIP2_00000334","FUNGIP300000978","FUNGIP300000124","FUNGIP300006555","FUNGIP1_00003992","FUNGIP1_00005722","FUNGIP2_00001930","FUNGIP1_00004271","FUNGIP2_00009139","FUNGIP300015611","FUNGIP2_00000759","FUNGIP2_00000939","FUNGIP300003595","FUNGIP2_00002054","FUNGIP1_00013954","FUNGIP1_00004672","FUNGIP1_00000910","FUNGIP1_00017874","FUNGIP2_00004237","FUNGIP1_00001106","FUNGIP1_00006028","FUNGIP1_00025940","FUNGIP1_00018425","FUNGIP2_00012249","FUNGIP300000426","FUNGIP2_00002047","FUNGIP2_00018956","FUNGIP300011970","FUNGIP300018106","FUNGIP300001706","FUNGIP300006454","FUNGIP300001727","FUNGIP2_00009359","FUNGIP2_00010478","FUNGIP2_00002673","FUNGIP1_00001552","FUNGIP1_00010333","FUNGIP1_00009784","FUNGIP1_00000732","FUNGIP2_00014619","FUNGIP1_00000639","FUNGIP2_00000984","FUNGIP2_00013715","FUNGIP1_00003968","FUNGIP2_00002024","FUNGIP2_00005792","FUNGIP300008015","FUNGIP300014162","FUNGIP2_00000243","FUNGIP1_00018467","FUNGIP1_00002326","FUNGIP1_00016297","FUNGIP2_00004891","FUNGIP1_00009614","FUNGIP1_00009492","FUNGIP2_00002572","FUNGIP300004409","FUNGIP2_00006517","FUNGIP300004422","FUNGIP1_00007601","FUNGIP2_00002260","FUNGIP1_00007776","FUNGIP2_00021348","FUNGIP1_00019432","FUNGIP300005859","FUNGIP300003282","FUNGIP2_00016669","FUNGIP2_00000275","FUNGIP1_00007407","FUNGIP1_00043660","FUNGIP2_00015038","FUNGIP300003850","FUNGIP300004080","FUNGIP2_00002623","FUNGIP2_00003560","FUNGIP300000586","FUNGIP2_00002518","FUNGIP1_00002386","FUNGIP1_00002395","FUNGIP2_00003108","FUNGIP300005720","FUNGIP2_00024275","FUNGIP300002197","FUNGIP1_00010328","FUNGIP300000067","FUNGIP1_00007672","FUNGIP2_00006047","FUNGIP1_00029400","FUNGIP300012440","FUNGIP1_00004535","FUNGIP2_00027718","FUNGIP300009809","FUNGIP2_00000729","FUNGIP300002828","FUNGIP2_00000018","FUNGIP2_00002961","FUNGIP2_00015744","FUNGIP1_00027764","FUNGIP2_00021137","FUNGIP2_00007016","FUNGIP1_00025162","FUNGIP1_00001687","FUNGIP1_00012614","FUNGIP1_00001898","FUNGIP2_00000569","FUNGIP1_00001846","FUNGIP1_00003505","FUNGIP1_00003292","FUNGIP2_00000853","FUNGIP1_00000803","FUNGIP1_00069288","FUNGIP2_00025494","FUNGIP2_00050377","FUNGIP2_00015335","FUNGIP2_00022482","FUNGIP1_00002531","FUNGIP2_00018675","FUNGIP2_00005233","FUNGIP2_00013206","FUNGIP2_00001264","FUNGIP1_00016448","FUNGIP2_00016981","FUNGIP2_00007292","FUNGIP300027607","FUNGIP2_00000999","FUNGIP300007039","FUNGIP2_00014501","FUNGIP2_00019167","FUNGIP2_00014525","FUNGIP1_00005723","FUNGIP1_00001927","FUNGIP1_00002655","FUNGIP1_00007810","FUNGIP2_00044075","FUNGIP2_00005557","FUNGIP300032312","FUNGIP300005074","FUNGIP2_00004501","FUNGIP1_00054607","FUNGIP300023001","FUNGIP1_00021922","FUNGIP2_00016435","FUNGIP1_00001567","FUNGIP300031867","FUNGIP1_00025662","FUNGIP1_00070915","FUNGIP2_00051934","FUNGIP2_00039383","FUNGIP2_00029940","FUNGIP2_00017320","FUNGIP300036046","FUNGIP2_00007643","FUNGIP2_00029954","FUNGIP2_00043399","FUNGIP2_00000076","FUNGIP300011685","FUNGIP1_00029142","FUNGIP1_00002363","FUNGIP2_00054595","FUNGIP300004491","FUNGIP1_00049155","FUNGIP1_00008910","FUNGIP1_00046747","FUNGIP2_00080822","FUNGIP300016779","FUNGIP2_00048014","FUNGIP2_00074297","FUNGIP1_00037175","FUNGIP1_00059104","FUNGIP300021985","FUNGIP2_00012149","FUNGIP2_00095651","FUNGIP300047888","FUNGIP1_00022770","FUNGIP2_00368030","FUNGIP2_00223867","FUNGIP2_00014859","FUNGIP2_00288653","FUNGIP2_02209059"
"X_10",0.0146691691071894,0.0951339435726685,0,0.118265941004712,0,0.00267663052889947,0.0502456068066246,8.28716558333919e-05,0.037672878551089,0,0.0274833996354564,0.0764350810070289,0,0,0.0204083297377179,0.00127974091775706,0.00198490428060278,0,0.0101421287890856,0,0.0206016400962894,0.0149181693382785,0.0322985891317966,0.00678897314402619,0,0.017260628146438,0,0.0134279703645916,0,0,0.00425207961972668,0,0,0.00141886235616283,0.00477038406327732,0.00802681495232808,0,0.0107600126594584,0,0,0.00134791923835469,0,0.00451219331992015,2.61171615868787e-05,0.0266235312691893,0,0,0,0,0,0,0,0,0.00154007976965566,0.00193107546048723,0,0,0,0,0,0,0,0.0248905348940802,0,0,0.00394443735013266,0.00528384818722803,0,0,0,0,0,0.000167112299465241,0.0020239156268568,0,0,0,0.00109692078664891,0,0.00810294732262884,0.00971732890278389,0.000731280524432605,0,0,0,0,0,0.00218504802849076,0.00137054615029539,0,0.00569949585731073,0,0,0,0,0.00415612921607918,0,0,0,0,0,0,0,0,0.00576882943567597,0.00461542270067372,0,0,0.000798425430778372,0,0.00408530715166999,0,0,0.00738663099951531,0,0,0,0,0.00284090909090909,0,0,0.00326550080567861,0,0,0,0,0,0,0.00584509790187678,0.00174539512774807,0,0,0,0,0,0,0,0.00340930765286093,0,0,0,0,0,0,0.01161660272152,0.0056485480943427,0,0.0115411676563245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140412804985057,0,0,0,0,0,0,0.000768201305796123,0,0,0.00446129996521599,0,0,0,0.00435692361298203,0,0,0,0,0,3.71360665478312e-05,0,0,0,0,0.00229301171794639,0,0.000857721915800537,0,0,0,0.0140716292700327,0,0,0,0,0,0.00170263482739539,0,0.000254063306963606,0.00149664924032812,0,0,0,0.000624299436711645,0,0,0.000245586010259968,0.0356000265896316,0.00325704242681968,0,0,0,0,2.61171615868787e-05,0,0,0,0,0.00271093285799168,0,0,0,0,0,0,0,0,0,0.000992452140301392,0,0,0.00174450596768196,0,0.00419637551990493,0.0018408612676395,0,0.00146256104886521,0,0,0,0.00301064736389619,0,0.00370436992021789,0,0,0.000854129530600119,0,0,0.00773023775983192,0.00182820131108151,0,0,0,0,0,0.0154421815907817,0,0,0,0,0,0,0.0318705749349909,0.00462549128109082,0,0,4.0305785148507e-05,0.00414676717025303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303636544218845,0.00107833539068375,0.00113265002970885,0,0,0,0.000464200831847891,0,0,0,0,0,0,0,0,0,0,0,0,0.00475332340881193,0,0,0,0,0,0,0,0,0.00184986377409558,0,0,0,0,0,0,0,0,0.000261171615868787,0,0,0,0,0,0,0,0,0.00106664974957321,0,0,0.000966334978714513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112303794823579,0.00731995569694286,0,0,0,0,0,0,0,0,0.000740087046067426,0,0,0,0,0,0,0,0,0,1.41886235616283e-05,0,0,0,0.000113368227132558,0,0,0,0,0,0.0117908184862682,0,0,0,0,0,0,0,0,0,0,0,0.000468224577533733,0,0,0,0,0,0,0,0,0,0.000125296765157808,0,0,0,0,0,0.000151413926744687,0,0,0,1.85680332739156e-05,0,0,0,0,0,0.00536626683694268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000139485388719437,0,0,0,6.11339039588005e-05,0,0,0,0,0.000103699774643685,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46851948607944e-05,0
"X_11",0.0194198624168435,0,0.0787385814703175,0.112265063507018,0.0476031531388768,0.00205181743476306,0.039586536201447,0.00586804564396439,0.0403177963699079,0.0478619311529606,0.0261613571231984,0,0,0,0.03330200721553,0,0,0.00123140329714515,0.0220336981343352,0,0.0319033058189173,0.00608400767100449,0.00339270568278202,0.0893339095952828,0,0.0236671756789885,0,0.00921210402420277,0,0,0,0,0.00886510823790572,0.000848176420695505,0,0.0292686904603984,0,0.0013821873743466,0,0,0,0,0.00409630076397266,0.0188708343429488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143244873341375,0,0,0,0.00050244911544999,0.00379242995646874,0,0.00992429580396731,0.0032121216740955,0,0,0,0,0,0,0,0.00318352038988142,0,0,0,0,0.00225682690137666,0,0,0,0,0,0,0,0,0.00115551783287993,0,0,0,0,0,0,0.00351697933292843,0,0,0,0,0,0,0,0,0.00457567347332551,0,0,0,0,0,0.0022330120236151,0,0,0,0.000601820507033777,0,0,0,0.00395317974276767,0,0,0,0,0,0,0,0,0,0.000848176420695505,0.00504435862694542,0.012834933228103,0,0,0,0,0.00254452926208651,0.004062288422478,0.00848750676904506,0.00232940623618289,0,0,0,0,0,0.0014827100924809,0,0,0,0.0441695279345953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000376137816896111,0,0,0.0128287138653774,0,0,0,0,0,0,7.52275633792221e-05,0,0,0,0,0,0.00626421540852753,0.00728319122906253,0,0,0,0,0,0.0145984377219907,0,0.00118114193807801,0,0,0,0,0.00227914487711574,0.00361240331919618,0,0,0,0,0,0,0,0,0.0097192863373537,0,0,0.000829312424607961,0,0,0,0,0,0,0,0.013884940877452,0,0,0,0,0,0.000100522718134298,0,0.00248250959151433,0.00408195816964408,0,0.0119140935681582,0,0,0,0,0,0,0,0,0.00169635284139101,0,0,0,0,0,0,0,0,0,0,0.00143244873341375,0,0,0,0,0,0,0,0,0,0,0.00315955766192733,0,0,0,0.00268898271009248,0,0.0012816646562123,0,2.51306795335746e-05,0,0.00142932370420522,0,0,0,0,0.000225682690137666,0,0,0.00135705669481303,0,0.00158224595928619,0,0,0,0.00127886857744678,0,0,0,0,0,0,0,0,0,0,0,0,0.00835548949212377,0,0,0,0.000601820507033777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193506232408524,0,0,0.00288624521626654,0,0,0,0,0,0,0,7.53920386007238e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00898938188805213,0,0,0,0,0.000300910253516889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51306795335746e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_12",0.00896982016780334,0,0.110928002161746,0.0467697554247432,0.0918040205238344,0,0.00216832977214698,3.32502078137988e-05,0.0182398143955245,0.0469815165491513,0.00716092238270349,0,0,0,0.0150802600573459,0,0.00249411243827433,0.00102270402945388,0,0,0.00614975443541049,0.000681802686302584,0.00468827930174564,0,0,0.00308185404339251,0,0.00665145670022794,0,0,0,0,0.0012786265739483,0.00196176226101413,0,0.00557851651617132,0,0,0,0,0.00699090667549138,0,0,0.0181255481609239,0,0,0,0.376770740336431,0.00120540674631006,0,0,0,0,0,0,0,0,0,0.00226933075409718,0,0,0,0.0289079918609456,0.000986193293885602,0,0,0.00378518369136043,0,0,0,0,0,0,0.00211254192178795,0.000400641025641026,0,0,0,0,0.00835425583447123,0.00142975893599335,0,0.00466033820640709,0,0,0,0,0.000598503740648379,0.00151010848126233,0,0,0,0,0,0,0.00124201666012918,0,0,0,0,0,0,0,0,0.0107106254172349,0,0,0,0,0,0.000988090692263718,0,0,0,0.00498753117206983,0,0,0,0.00969196145842324,0,0,0,0,0,0,0,0,0,0,0.00232751454696592,0.00566655508597836,0,0,0,0,0.000678007889546351,0,0.00126356015779093,0.00336242917418573,0,0,0,0,0,0.00238630940205904,0,0.000272721074521034,0,0.0179392185846977,0,0,0.00106400665004156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000468821294271284,0,0,0,0,0,0,6.16370808678501e-05,0,0,0,0,0,0,0.00126356015779093,0,0,0,0,0,0,0,0.00182876142975894,0,0,0,0,0.00139650872817955,0.000818163223563101,0,0,0,0,0,0,0,0,0.00141498711120882,0,0,0.00196388814450705,0,0,0,0.00265039447731755,0,0,0,0,0,0,0,0,0,0,0,0,0.00392224937838864,0,0.00577599105781203,0,0,0,0.000477261880411809,0,0,0,0,0.00469305414521913,0,0,0,0,0,0,0,0,0,0,0.00242404036752301,0,0,0,0,0.00203402366863905,0,0,0,0,0,0,0.00392870432763956,0,0,0,0,0,0,0,0,0.00129675810473815,0,0,0,0,0,0,0,0.000673362100162059,0,0.00131400826151208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000678007889546351,0,0,0,0,0,0,0,0,0,0,0,0,0.000955374753451677,0,0,0,0,0,0,0,0,0,0,0,0,3.08185404339251e-05,0.00610682981894376,0,0,0,0,0,0.00115906456671439,0.00199501246882793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129542510397491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118320888308988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_14",0.0432285061122202,0.0922197900022794,0,0.0991239943514506,0.327363495013158,0,0.0177985545075982,0.0195728095066327,0.0212780103280922,0,0.0118029683120538,0.0142006565014213,0,0,0.00259760103904042,0.0163102971372088,0,0,0.00813709675809834,0,0.0135220317866465,0.0121256071688376,0.00538699475202447,0,0,0.0144342664219182,0,0.0133119710586967,0,0,0,0,0,0.00401100160440064,0,0.000611200244480098,0,0.00524797553261738,0,0,0.00238455079764903,0,0.00319059613769941,0,0.00841927899595145,0,0,0,0.00368878083115825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114407308847044,0,0,0.000104264414555312,0.0033728450776335,0,0,0,0,0,0.00799629522104445,0,0,0,0,0,0,0.00997462899245821,0,0,0,0,0,0,0,0,0.00168387591788286,0,0.00401100160440064,0,0,0,0,0.0013078171785209,0,0,0,0,0,0,0,0,0.0115330676459726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666009038302754,0,0,0,0,0,0,0.00124010486899865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47548048517708e-05,0,0,0,0,0,0,0.000665935057448884,0,0,0.000521322072776561,0.121530684107328,0,0,0,0,0.00221662468513854,0,0,0.00282115869017632,0,0,0,0,0,0,0,0,0.00399664147774979,0,0,0.000840400336160134,0,0,0,0,0,0,0,0.000111154835411783,0,0,0,0,0,0,0,0,0.00424020169608068,0.00104264414555312,0,0.000548820219581664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149445660862614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181360201511335,0,0,0,0,0,0,0,0,0,0.000109985253062111,0,0,0.00911306749675447,0,0,0,0,0,0,0,0,0,0,0,0.0042748409967678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278757346767422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144740057913882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82000152800061e-05,0,0,0,0.000177155698066309,0,0,0,0,3.35852225020991e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_15",0.00345599274808079,0,0.062500089689788,0.0503171289818832,0,0,0.0242101196118122,0,0.0423325619214779,0.0142501059667676,0.0121336598759816,0,0,0.0104678572965336,0.0144975783271535,0,0,0.00162521269193004,0.00936822362712728,0,0.0449509182228686,0.0148022759714355,0.00700660838854484,0.15503850642831,0,0.0121499205905169,0,0.0191484002960569,0,0,0,0,0,0.0290235172398394,0,0.015363843114585,0,0,0,0,0.00218991885253021,0,0.00342609462223347,0.0246480277093046,0,0,0,0,0,0,0,0,0,0,0,0.0123209169054441,0,0.00633119606385222,0.0208578178419566,0,0,0.0989491358687041,0.00394254528545199,0.00152817574021012,0,0,0.00199660626873992,0,0,0,0,0,0,0.00212603091482271,0,0,0,0,0,0,0,0,0.0049665711556829,0,0,0.0016996685646299,0,0.00127475142347242,0.00887147391649314,0,0,0.000407958325487981,0,0,0,0.00157076129710346,0,0,0,0,0,0,0,0,0.00203960227755588,0.00122387497646394,0,0,0,0,0.00349536152255996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000984200631020218,0.00286773332950153,0.000237150030815624,0,0,0,0,0,0.112257586282544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316684281618389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109802924721857,0,0,0,0,0,0,0.000222403377179187,0,0,0,0,0,0,0,0,0.000311605903515481,0,0.00266281408458684,0.00470241636214272,0,0,0,0,0,0,0,0.000286532951289398,0.00205663954745635,0,0.00229226361031519,0.00142036396320768,0,0,0,0,0.00372492836676218,0.00359763179513328,0,0,0,0,0,0,0.000596246783405511,0,0,0,0,0,0,0,0,0,9.55109837631327e-05,0,0,0,0,0.00257327559153957,0,0,0,0.000847298060628884,0,0,0,0,0,0.00484903121756861,0,0,0,0,0,0,0.000286532951289398,0,0,0.006054461789867,0,0,0.0076962228455439,0,0.00104346695673893,0,0,0,0,0,0.00219669867570451,0,0,0,0,0.000627628193058432,0,0,9.55109837631327e-05,0,0,0,0,0,0,0.00118976799524093,0,0,0.00262515832325801,0,0.000823714665918185,0,0,0,0.00226810491718127,0,0,0,0,0,0,0,0,0,0,0,0,0.0011904905997586,0,0,0,0.00175735894056361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66556188209966e-05,0,0,0,0,0.00105062082139446,0,0,0,0,0.00153327268696569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000216616267328028,0,0,0,0.00082150647290445,0,0,0,0,0,0,0,2.83278094104983e-05,0.010336348924477,0,0,0,0,0,0,0.00238777459407832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97092190634199e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192947910065804,0,0,0,0,0,0,0,0,0,0,8.49834282314949e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184130761168239,0.0153203178201547,0,0,0,0,0,0,0,0,0,0,0,0,0.00192383327245879,0,0,0,0,0,0,0,2.83278094104983e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
